timestamp,city,temperature,description
2025-12-28T22:12:04.291Z,London,5.98,overcast clouds
2025-12-28T22:12:04.294Z,London,5.98,overcast clouds
2025-12-29T01:04:53.452Z,London,4.9,broken clouds
2025-12-29T01:04:53.454Z,London,4.9,broken clouds
2025-12-29T03:41:22.514Z,London,4.48,overcast clouds
2025-12-29T03:41:22.516Z,London,4.48,overcast clouds
2025-12-29T04:41:31.707Z,London,4.82,overcast clouds
2025-12-29T04:41:31.709Z,London,4.82,overcast clouds
2025-12-29T06:22:21.143Z,London,4.9,broken clouds
2025-12-29T06:22:21.146Z,London,4.9,broken clouds
2025-12-29T08:19:57.866Z,London,5.05,broken clouds
2025-12-29T08:19:57.868Z,London,5.05,broken clouds
2025-12-29T10:15:16.809Z,London,5.53,overcast clouds
2025-12-29T10:15:16.811Z,London,5.53,overcast clouds
2025-12-29T12:26:26.341Z,London,6.08,overcast clouds
2025-12-29T12:26:26.343Z,London,6.08,overcast clouds
2025-12-29T14:14:28.207Z,London,5.92,overcast clouds
2025-12-29T14:14:28.210Z,London,5.92,overcast clouds
2025-12-29T16:15:00.980Z,London,6,overcast clouds
2025-12-29T16:15:00.982Z,London,6,overcast clouds
2025-12-29T18:18:58.583Z,London,6.06,overcast clouds
2025-12-29T18:18:58.585Z,London,6.06,overcast clouds
2025-12-29T20:14:24.299Z,London,6.42,light rain
2025-12-29T20:14:24.301Z,London,6.42,light rain
2025-12-29T22:12:08.886Z,London,6.07,broken clouds
2025-12-29T22:12:08.888Z,London,6.07,broken clouds
2025-12-30T00:59:44.205Z,London,5.5,broken clouds
2025-12-30T00:59:44.206Z,London,5.5,broken clouds
2025-12-30T03:21:19.282Z,London,4.31,overcast clouds
2025-12-30T03:21:19.284Z,London,4.31,overcast clouds
2025-12-30T04:31:32.968Z,London,4.2,overcast clouds
2025-12-30T04:31:32.970Z,London,4.2,overcast clouds
2025-12-30T06:20:33.069Z,London,3.48,overcast clouds
2025-12-30T06:20:33.070Z,London,3.48,overcast clouds
2025-12-30T08:18:13.225Z,London,3.34,overcast clouds
2025-12-30T08:18:13.227Z,London,3.34,overcast clouds
2025-12-30T10:14:02.961Z,London,4.92,scattered clouds
2025-12-30T10:14:02.963Z,London,4.92,scattered clouds
2025-12-30T12:25:51.982Z,London,6.7,overcast clouds
2025-12-30T12:25:51.984Z,London,6.7,overcast clouds
2025-12-30T14:13:13.464Z,London,6.67,few clouds
2025-12-30T14:13:13.466Z,London,6.67,few clouds
2025-12-30T16:15:53.704Z,London,5.2,scattered clouds
2025-12-30T16:15:53.716Z,London,5.2,scattered clouds
2025-12-30T18:19:10.575Z,London,4.41,scattered clouds
2025-12-30T18:19:10.582Z,London,4.41,scattered clouds
2025-12-30T20:13:49.559Z,London,2.96,few clouds
2025-12-30T20:13:49.561Z,London,2.96,few clouds
2025-12-30T22:12:24.413Z,London,1.9,few clouds
2025-12-30T22:12:24.416Z,London,1.9,few clouds
2025-12-31T01:00:58.122Z,London,1.35,clear sky
2025-12-31T01:00:58.155Z,London,1.35,clear sky
2025-12-31T03:19:57.101Z,London,0.82,scattered clouds
2025-12-31T03:19:57.102Z,London,0.82,scattered clouds
2025-12-31T04:31:36.896Z,London,0.91,few clouds
2025-12-31T04:31:36.898Z,London,0.91,few clouds
2025-12-31T06:20:43.459Z,London,0.64,overcast clouds
2025-12-31T06:20:43.461Z,London,0.64,overcast clouds
2025-12-31T08:18:10.205Z,London,0.27,broken clouds
2025-12-31T08:18:10.207Z,London,0.27,broken clouds
2025-12-31T10:13:15.656Z,London,1.57,clear sky
2025-12-31T10:13:15.658Z,London,1.57,clear sky
2025-12-31T12:24:39.197Z,London,3.66,clear sky
2025-12-31T12:24:39.199Z,London,3.66,clear sky
2025-12-31T14:13:07.438Z,London,4.02,clear sky
2025-12-31T14:13:07.451Z,London,4.02,clear sky
2025-12-31T16:15:36.064Z,London,2.15,few clouds
2025-12-31T16:15:36.066Z,London,2.13,few clouds
2025-12-31T18:18:05.875Z,London,0.85,scattered clouds
2025-12-31T18:18:05.877Z,London,0.85,scattered clouds
2025-12-31T20:13:18.366Z,London,0.48,few clouds
2025-12-31T20:13:18.368Z,London,0.48,few clouds
2025-12-31T22:12:32.738Z,London,0.28,few clouds
2025-12-31T22:12:32.741Z,London,0.28,few clouds
2026-01-01T01:06:38.353Z,London,0.54,scattered clouds
2026-01-01T01:06:38.355Z,London,0.54,scattered clouds
2026-01-01T03:42:54.890Z,London,1.36,overcast clouds
2026-01-01T03:42:54.892Z,London,1.36,overcast clouds
2026-01-01T04:40:33.069Z,London,1.48,overcast clouds
2026-01-01T04:40:33.071Z,London,1.48,overcast clouds
2026-01-01T06:20:49.649Z,London,1.63,scattered clouds
2026-01-01T06:20:49.650Z,London,1.63,scattered clouds
2026-01-01T08:17:57.295Z,London,1.19,broken clouds
2026-01-01T08:17:57.297Z,London,1.19,broken clouds
2026-01-01T10:14:23.295Z,London,2.87,broken clouds
2026-01-01T10:14:23.297Z,London,2.87,broken clouds
2026-01-01T12:24:54.673Z,London,5.2,overcast clouds
2026-01-01T12:24:54.675Z,London,5.2,overcast clouds
2026-01-01T14:12:06.822Z,London,5.63,scattered clouds
2026-01-01T14:12:06.823Z,London,5.63,scattered clouds
2026-01-01T16:15:39.055Z,London,5.36,overcast clouds
2026-01-01T16:15:39.057Z,London,5.36,overcast clouds
2026-01-01T18:18:33.466Z,London,5.05,overcast clouds
2026-01-01T18:18:33.468Z,London,5.05,overcast clouds
2026-01-01T20:14:10.683Z,London,4.11,few clouds
2026-01-01T20:14:10.684Z,London,4.11,few clouds
2026-01-01T22:12:12.133Z,London,3.77,scattered clouds
2026-01-01T22:12:12.135Z,London,3.77,scattered clouds
2026-01-02T01:01:10.360Z,London,2.9,few clouds
2026-01-02T01:01:10.363Z,London,2.9,few clouds
2026-01-02T03:23:28.046Z,London,2.75,scattered clouds
2026-01-02T03:23:28.048Z,London,2.75,scattered clouds
2026-01-02T04:32:39.287Z,London,2.48,moderate rain
2026-01-02T04:32:39.290Z,London,2.48,moderate rain
2026-01-02T06:20:51.974Z,London,1.35,light rain
2026-01-02T06:20:51.976Z,London,1.35,light rain
2026-01-02T08:18:10.880Z,London,1.08,overcast clouds
2026-01-02T08:18:10.882Z,London,1.08,overcast clouds
2026-01-02T10:13:08.118Z,London,1.93,broken clouds
2026-01-02T10:13:08.119Z,London,1.97,broken clouds
2026-01-02T12:23:52.651Z,London,3.23,broken clouds
2026-01-02T12:23:52.652Z,London,3.23,broken clouds
2026-01-02T14:13:18.746Z,London,3.68,clear sky
2026-01-02T14:13:18.748Z,London,3.68,clear sky
2026-01-02T16:14:57.772Z,London,2.39,clear sky
2026-01-02T16:14:57.775Z,London,2.39,clear sky
2026-01-02T18:18:31.133Z,London,1.04,clear sky
2026-01-02T18:18:31.135Z,London,1.04,clear sky
2026-01-02T20:13:30.493Z,London,0.39,clear sky
2026-01-02T20:13:30.495Z,London,0.39,clear sky
2026-01-02T22:12:26.342Z,London,-0.19,clear sky
2026-01-02T22:12:26.345Z,London,-0.19,clear sky
2026-01-03T00:57:14.247Z,London,-0.01,overcast clouds
2026-01-03T00:57:14.249Z,London,-0.01,overcast clouds
2026-01-03T03:16:00.128Z,London,0.31,scattered clouds
2026-01-03T03:16:00.131Z,London,0.31,scattered clouds
2026-01-03T04:24:51.700Z,London,0.36,scattered clouds
2026-01-03T04:24:51.719Z,London,0.36,scattered clouds
2026-01-03T06:19:20.224Z,London,0.23,few clouds
2026-01-03T06:19:20.226Z,London,0.23,few clouds
2026-01-03T08:16:26.490Z,London,-0.26,clear sky
2026-01-03T08:16:26.492Z,London,-0.26,clear sky
2026-01-03T10:12:13.048Z,London,0.82,clear sky
2026-01-03T10:12:13.050Z,London,0.82,clear sky
2026-01-03T12:22:16.607Z,London,2.34,clear sky
2026-01-03T12:22:16.609Z,London,2.34,clear sky
2026-01-03T14:11:28.155Z,London,3.38,clear sky
2026-01-03T14:11:28.157Z,London,3.38,clear sky
2026-01-03T16:13:54.957Z,London,1.98,broken clouds
2026-01-03T16:13:54.959Z,London,1.98,broken clouds
2026-01-03T18:17:21.195Z,London,0.23,clear sky
2026-01-03T18:17:21.214Z,London,0.23,clear sky
2026-01-03T20:13:35.999Z,London,-0.01,clear sky
2026-01-03T20:13:36.012Z,London,-0.01,clear sky
2026-01-03T22:11:42.856Z,London,-0.69,clear sky
2026-01-03T22:11:42.858Z,London,-0.69,clear sky
2026-01-04T01:07:10.096Z,London,-1.9,clear sky
2026-01-04T01:07:10.158Z,London,-1.9,clear sky
2026-01-04T03:43:13.680Z,London,-2.29,clear sky
2026-01-04T03:43:13.682Z,London,-2.29,clear sky
2026-01-04T04:41:29.163Z,London,-2.44,clear sky
2026-01-04T04:41:29.165Z,London,-2.44,clear sky
2026-01-04T06:19:10.289Z,London,-2.37,clear sky
2026-01-04T06:19:10.291Z,London,-2.37,clear sky
2026-01-04T08:16:48.362Z,London,-2.82,clear sky
2026-01-04T08:16:48.364Z,London,-2.82,clear sky
2026-01-04T10:12:33.610Z,London,-1.23,clear sky
2026-01-04T10:12:33.612Z,London,-1.23,clear sky
2026-01-04T12:22:31.598Z,London,2.2,clear sky
2026-01-04T12:22:31.600Z,London,2.2,clear sky
2026-01-04T14:11:21.426Z,London,3.25,clear sky
2026-01-04T14:11:21.428Z,London,3.25,clear sky
2026-01-04T16:14:25.094Z,London,2.18,clear sky
2026-01-04T16:14:25.096Z,London,2.18,clear sky
2026-01-04T18:17:30.417Z,London,1.46,broken clouds
2026-01-04T18:17:30.418Z,London,1.46,broken clouds
2026-01-04T20:13:39.607Z,London,0.23,overcast clouds
2026-01-04T20:13:39.609Z,London,0.23,overcast clouds
2026-01-04T22:12:00.850Z,London,-0.59,overcast clouds
2026-01-04T22:12:00.857Z,London,-0.59,overcast clouds
2026-01-05T01:06:13.130Z,London,-1.36,broken clouds
2026-01-05T01:06:13.132Z,London,-1.36,broken clouds
2026-01-05T03:47:20.293Z,London,-1.21,light snow
2026-01-05T03:47:20.295Z,London,-1.21,light snow
2026-01-05T04:49:53.896Z,London,-1,broken clouds
2026-01-05T04:49:53.898Z,London,-1,broken clouds
2026-01-05T06:26:30.661Z,London,-0.86,broken clouds
2026-01-05T06:26:30.663Z,London,-0.86,broken clouds
2026-01-05T08:20:41.006Z,London,-1.61,few clouds
2026-01-05T08:20:41.008Z,London,-1.61,few clouds
2026-01-05T10:16:18.711Z,London,-0.31,scattered clouds
2026-01-05T10:16:18.713Z,London,-0.31,scattered clouds
2026-01-05T12:26:57.026Z,London,1.81,scattered clouds
2026-01-05T12:26:57.028Z,London,1.81,scattered clouds
2026-01-05T14:16:33.248Z,London,2.54,clear sky
2026-01-05T14:16:33.250Z,London,2.54,clear sky
2026-01-05T16:18:11.204Z,London,1.52,scattered clouds
2026-01-05T16:18:11.206Z,London,1.52,scattered clouds
2026-01-05T18:20:25.763Z,London,-0.21,scattered clouds
2026-01-05T18:20:25.764Z,London,-0.21,scattered clouds
2026-01-05T20:15:29.545Z,London,-0.84,clear sky
2026-01-05T20:15:29.547Z,London,-0.84,clear sky
2026-01-05T22:12:54.449Z,London,-1.52,clear sky
2026-01-05T22:12:54.451Z,London,-1.52,clear sky
2026-01-06T01:00:55.535Z,London,-2.07,clear sky
2026-01-06T01:00:55.542Z,London,-2.07,clear sky
2026-01-06T03:22:18.386Z,London,-3.43,clear sky
2026-01-06T03:22:18.388Z,London,-3.43,clear sky
2026-01-06T04:32:24.116Z,London,-3.45,few clouds
2026-01-06T04:32:24.118Z,London,-3.45,few clouds
2026-01-06T06:20:52.325Z,London,-3.33,few clouds
2026-01-06T06:20:52.327Z,London,-3.33,few clouds
2026-01-06T08:19:10.456Z,London,-3.07,scattered clouds
2026-01-06T08:19:10.470Z,London,-3.07,scattered clouds
2026-01-06T10:14:36.444Z,London,-1.08,broken clouds
2026-01-06T10:14:36.445Z,London,-1.08,broken clouds
2026-01-06T12:26:35.403Z,London,0.96,light rain
2026-01-06T12:26:35.405Z,London,0.96,light rain
2026-01-06T14:14:55.869Z,London,2.08,broken clouds
2026-01-06T14:14:55.870Z,London,2.08,broken clouds
2026-01-06T16:17:04.616Z,London,2.27,overcast clouds
2026-01-06T16:17:04.618Z,London,2.27,overcast clouds
2026-01-06T18:19:16.814Z,London,2.65,overcast clouds
2026-01-06T18:19:16.816Z,London,2.65,overcast clouds
2026-01-06T20:14:25.919Z,London,3.71,light rain
2026-01-06T20:14:25.921Z,London,3.71,light rain
2026-01-06T22:13:11.506Z,London,4.29,light rain
2026-01-06T22:13:11.508Z,London,4.29,light rain
2026-01-07T01:01:16.690Z,London,4.69,heavy intensity rain
2026-01-07T01:01:16.693Z,London,4.69,heavy intensity rain
2026-01-07T03:22:11.347Z,London,4.4,broken clouds
2026-01-07T03:22:11.349Z,London,4.4,broken clouds
2026-01-07T04:32:40.417Z,London,3.99,overcast clouds
2026-01-07T04:32:40.419Z,London,3.99,overcast clouds
2026-01-07T06:20:52.305Z,London,2.74,broken clouds
2026-01-07T06:20:52.307Z,London,2.74,broken clouds
2026-01-07T08:18:53.577Z,London,2.2,clear sky
2026-01-07T08:18:53.580Z,London,2.2,clear sky
2026-01-07T10:15:30.858Z,London,3.31,broken clouds
2026-01-07T10:15:30.861Z,London,3.31,broken clouds
2026-01-07T12:26:52.409Z,London,5.92,few clouds
2026-01-07T12:26:52.411Z,London,5.92,few clouds
2026-01-07T14:16:12.534Z,London,6.11,scattered clouds
2026-01-07T14:16:12.536Z,London,6.11,scattered clouds
2026-01-07T16:18:43.989Z,London,5.33,scattered clouds
2026-01-07T16:18:43.990Z,London,5.33,scattered clouds
2026-01-07T18:20:29.025Z,London,4.11,broken clouds
2026-01-07T18:20:29.027Z,London,4.11,broken clouds
2026-01-07T20:14:57.528Z,London,3.07,broken clouds
2026-01-07T20:14:57.530Z,London,3.07,broken clouds
2026-01-07T22:12:38.124Z,London,2.72,broken clouds
2026-01-07T22:12:38.131Z,London,2.72,broken clouds
2026-01-08T01:01:13.089Z,London,3.29,light rain
2026-01-08T01:01:13.091Z,London,3.29,light rain
2026-01-08T03:22:35.479Z,London,3.27,light rain
2026-01-08T03:22:35.481Z,London,3.27,light rain
2026-01-08T04:31:39.584Z,London,3.31,broken clouds
2026-01-08T04:31:39.586Z,London,3.31,broken clouds
2026-01-08T06:20:55.646Z,London,3.07,haze
2026-01-08T06:20:55.648Z,London,3.07,haze
2026-01-08T08:18:56.329Z,London,3.2,overcast clouds
2026-01-08T08:18:56.331Z,London,3.2,overcast clouds
2026-01-08T10:15:34.338Z,London,4.03,overcast clouds
2026-01-08T10:15:34.340Z,London,4.03,overcast clouds
2026-01-08T12:27:08.898Z,London,4.94,overcast clouds
2026-01-08T12:27:08.900Z,London,4.94,overcast clouds
2026-01-08T14:17:12.110Z,London,5.14,light rain
2026-01-08T14:17:12.112Z,London,5.14,light rain
2026-01-08T16:18:04.793Z,London,4.96,heavy intensity rain
2026-01-08T16:18:04.795Z,London,4.96,heavy intensity rain
2026-01-08T18:17:53.059Z,London,4.38,heavy intensity rain
2026-01-08T18:17:53.062Z,London,4.38,heavy intensity rain
2026-01-08T20:14:55.304Z,London,5.43,drizzle rain
2026-01-08T20:14:55.306Z,London,5.43,drizzle rain
2026-01-08T22:13:20.218Z,London,6.72,light rain
2026-01-08T22:13:20.220Z,London,6.72,light rain
2026-01-09T01:01:42.289Z,London,6.37,overcast clouds
2026-01-09T01:01:42.291Z,London,6.37,overcast clouds
2026-01-09T03:23:20.950Z,London,5.19,broken clouds
2026-01-09T03:23:20.952Z,London,5.19,broken clouds
2026-01-09T04:32:24.179Z,London,4.01,overcast clouds
2026-01-09T04:32:24.181Z,London,4.01,overcast clouds
2026-01-09T06:20:52.308Z,London,2.63,light rain
2026-01-09T06:20:52.310Z,London,2.63,light rain
2026-01-09T08:18:55.992Z,London,2.72,overcast clouds
2026-01-09T08:18:55.994Z,London,2.72,overcast clouds
2026-01-09T10:14:27.896Z,London,3.24,light rain
2026-01-09T10:14:27.898Z,London,3.24,light rain
2026-01-09T12:25:56.918Z,London,4.33,light rain
2026-01-09T12:25:56.920Z,London,4.33,light rain
2026-01-09T14:16:00.504Z,London,4.47,overcast clouds
2026-01-09T14:16:00.506Z,London,4.66,overcast clouds
2026-01-09T16:16:18.415Z,London,4.62,broken clouds
2026-01-09T16:16:18.418Z,London,4.62,broken clouds
2026-01-09T18:19:41.701Z,London,4.35,broken clouds
2026-01-09T18:19:41.704Z,London,4.35,broken clouds
2026-01-09T20:15:13.177Z,London,4.01,broken clouds
2026-01-09T20:15:13.179Z,London,4.01,broken clouds
2026-01-09T22:12:57.178Z,London,3.31,broken clouds
2026-01-09T22:12:57.180Z,London,3.31,broken clouds
2026-01-10T00:59:24.783Z,London,2.42,broken clouds
2026-01-10T00:59:24.785Z,London,2.42,broken clouds
2026-01-10T03:17:29.030Z,London,1.96,broken clouds
2026-01-10T03:17:29.032Z,London,1.96,broken clouds
2026-01-10T04:26:55.292Z,London,1.57,broken clouds
2026-01-10T04:26:55.295Z,London,1.57,broken clouds
2026-01-10T06:18:29.772Z,London,1.29,overcast clouds
2026-01-10T06:18:29.774Z,London,1.29,overcast clouds
2026-01-10T08:15:52.836Z,London,1.06,overcast clouds
2026-01-10T08:15:52.837Z,London,1.06,overcast clouds
2026-01-10T10:13:02.129Z,London,1.49,overcast clouds
2026-01-10T10:13:02.132Z,London,1.49,overcast clouds
2026-01-10T12:21:57.085Z,London,2.14,broken clouds
2026-01-10T12:21:57.088Z,London,2.14,broken clouds
2026-01-10T14:11:45.597Z,London,2.86,broken clouds
2026-01-10T14:11:45.599Z,London,2.86,broken clouds
2026-01-10T16:14:06.733Z,London,2.82,overcast clouds
2026-01-10T16:14:06.735Z,London,2.82,overcast clouds
2026-01-10T18:17:44.295Z,London,1.75,overcast clouds
2026-01-10T18:17:44.297Z,London,1.75,overcast clouds
2026-01-10T20:13:20.913Z,London,0.47,overcast clouds
2026-01-10T20:13:20.915Z,London,0.47,overcast clouds
2026-01-10T22:11:57.273Z,London,-0.63,fog
2026-01-10T22:11:57.275Z,London,-0.63,fog
2026-01-11T01:07:04.737Z,London,-1.24,fog
2026-01-11T01:07:04.739Z,London,-1.24,fog
2026-01-11T03:42:25.466Z,London,-0.99,mist
2026-01-11T03:42:25.468Z,London,-0.99,mist
2026-01-11T04:40:22.071Z,London,-0.78,overcast clouds
2026-01-11T04:40:22.073Z,London,-0.78,overcast clouds
2026-01-11T06:19:00.254Z,London,0.29,overcast clouds
2026-01-11T06:19:00.256Z,London,0.29,overcast clouds
2026-01-11T08:16:40.179Z,London,2.22,scattered clouds
2026-01-11T08:16:40.181Z,London,2.22,scattered clouds
2026-01-11T10:12:46.424Z,London,4.15,broken clouds
2026-01-11T10:12:46.425Z,London,4.15,broken clouds
2026-01-11T12:23:21.438Z,London,6.61,overcast clouds
2026-01-11T12:23:21.440Z,London,6.61,overcast clouds
2026-01-11T14:11:22.202Z,London,7.02,broken clouds
2026-01-11T14:11:22.204Z,London,7.02,broken clouds
2026-01-11T16:14:16.752Z,London,6.85,overcast clouds
2026-01-11T16:14:16.755Z,London,6.85,overcast clouds
2026-01-11T18:17:26.126Z,London,7.31,overcast clouds
2026-01-11T18:17:26.128Z,London,7.31,overcast clouds
2026-01-11T20:13:47.584Z,London,7.69,broken clouds
2026-01-11T20:13:47.586Z,London,7.69,broken clouds
2026-01-11T22:11:46.814Z,London,8.42,moderate rain
2026-01-11T22:11:46.816Z,London,8.42,moderate rain
2026-01-12T01:04:07.408Z,London,10.29,light rain
2026-01-12T01:04:07.411Z,London,10.29,light rain
2026-01-12T03:41:18.715Z,London,9.86,broken clouds
2026-01-12T03:41:18.718Z,London,9.86,broken clouds
2026-01-12T04:42:10.252Z,London,9.81,broken clouds
2026-01-12T04:42:10.254Z,London,9.81,broken clouds
2026-01-12T06:23:45.561Z,London,10.04,broken clouds
2026-01-12T06:23:45.563Z,London,10.04,broken clouds
2026-01-12T08:20:04.699Z,London,10.27,broken clouds
2026-01-12T08:20:04.701Z,London,10.27,broken clouds
2026-01-12T10:16:43.358Z,London,10.66,broken clouds
2026-01-12T10:16:43.361Z,London,10.66,broken clouds
2026-01-12T12:28:08.563Z,London,10.79,broken clouds
2026-01-12T12:28:08.566Z,London,10.79,broken clouds
2026-01-12T14:17:20.780Z,London,11.19,overcast clouds
2026-01-12T14:17:20.781Z,London,11.19,overcast clouds
2026-01-12T16:17:58.556Z,London,10.95,broken clouds
2026-01-12T16:17:58.558Z,London,10.95,broken clouds
2026-01-12T18:19:53.127Z,London,10.62,broken clouds
2026-01-12T18:19:53.138Z,London,10.62,broken clouds
2026-01-12T20:15:18.598Z,London,10.49,overcast clouds
2026-01-12T20:15:18.600Z,London,10.49,overcast clouds
2026-01-12T22:12:16.720Z,London,9.88,few clouds
2026-01-12T22:12:16.722Z,London,9.88,few clouds
2026-01-13T00:57:42.746Z,London,9.37,broken clouds
2026-01-13T00:57:42.748Z,London,9.37,broken clouds
2026-01-13T03:21:17.603Z,London,9.49,broken clouds
2026-01-13T03:21:17.605Z,London,9.49,broken clouds
2026-01-13T04:32:07.929Z,London,9.63,overcast clouds
2026-01-13T04:32:07.931Z,London,9.63,overcast clouds
2026-01-13T06:20:53.678Z,London,9.6,scattered clouds
2026-01-13T06:20:53.680Z,London,9.6,scattered clouds
2026-01-13T08:18:55.928Z,London,9.67,broken clouds
2026-01-13T08:18:55.930Z,London,9.67,broken clouds
2026-01-13T10:15:11.816Z,London,10.04,moderate rain
2026-01-13T10:15:11.818Z,London,10.04,moderate rain
2026-01-13T12:27:32.110Z,London,10.6,heavy intensity rain
2026-01-13T12:27:32.112Z,London,10.6,heavy intensity rain
2026-01-13T14:17:24.895Z,London,10.28,light rain
2026-01-13T14:17:24.896Z,London,10.28,light rain
2026-01-13T16:20:15.589Z,London,10.5,moderate rain
2026-01-13T16:20:15.591Z,London,10.5,moderate rain
2026-01-13T18:21:03.684Z,London,10.1,light rain
2026-01-13T18:21:03.688Z,London,10.1,light rain
2026-01-13T20:14:58.801Z,London,8.54,light rain
2026-01-13T20:14:58.803Z,London,8.54,light rain
2026-01-13T22:13:43.195Z,London,6.82,overcast clouds
2026-01-13T22:13:43.197Z,London,6.82,overcast clouds
2026-01-14T01:03:13.138Z,London,5.19,overcast clouds
2026-01-14T01:03:13.140Z,London,5.19,overcast clouds
2026-01-14T03:29:09.447Z,London,2.95,overcast clouds
2026-01-14T03:29:09.449Z,London,2.95,overcast clouds
2026-01-14T04:39:40.502Z,London,2.02,broken clouds
2026-01-14T04:39:40.504Z,London,2.02,broken clouds
2026-01-14T06:21:19.152Z,London,1.79,scattered clouds
2026-01-14T06:21:19.154Z,London,1.79,scattered clouds
2026-01-14T08:18:53.155Z,London,1.25,clear sky
2026-01-14T08:18:53.157Z,London,1.25,clear sky
2026-01-14T10:15:54.164Z,London,2.68,clear sky
2026-01-14T10:15:54.167Z,London,2.68,clear sky
2026-01-14T12:26:22.142Z,London,6.28,few clouds
2026-01-14T12:26:22.144Z,London,6.28,few clouds
2026-01-14T14:17:37.700Z,London,7.67,broken clouds
2026-01-14T14:17:37.702Z,London,7.67,broken clouds
2026-01-14T16:19:05.271Z,London,7.08,overcast clouds
2026-01-14T16:19:05.273Z,London,7.08,overcast clouds
2026-01-14T18:21:18.439Z,London,6.97,overcast clouds
2026-01-14T18:21:18.442Z,London,6.97,overcast clouds
2026-01-14T20:12:43.267Z,London,8.3,light rain
2026-01-14T20:12:43.269Z,London,8.3,light rain
2026-01-14T22:13:58.871Z,London,9.28,broken clouds
2026-01-14T22:13:58.892Z,London,9.28,broken clouds
2026-01-15T00:59:08.129Z,London,9.68,broken clouds
2026-01-15T00:59:08.131Z,London,9.68,broken clouds
2026-01-15T03:23:37.685Z,London,7.82,scattered clouds
2026-01-15T03:23:37.687Z,London,7.82,scattered clouds
2026-01-15T04:32:38.655Z,London,7.98,light rain
2026-01-15T04:32:38.658Z,London,7.98,light rain
2026-01-15T06:20:38.530Z,London,8.59,broken clouds
2026-01-15T06:20:38.532Z,London,8.59,broken clouds
2026-01-15T08:19:35.950Z,London,9,overcast clouds
2026-01-15T08:19:35.952Z,London,9,overcast clouds
2026-01-15T10:15:05.817Z,London,8.85,drizzle rain
2026-01-15T10:15:05.819Z,London,8.85,drizzle rain
2026-01-15T12:25:56.500Z,London,8.85,light rain
2026-01-15T12:25:56.503Z,London,8.85,light rain
2026-01-15T14:17:03.065Z,London,8.63,moderate rain
2026-01-15T14:17:03.067Z,London,8.63,moderate rain
2026-01-15T16:23:15.658Z,London,8.99,light rain
2026-01-15T16:23:15.665Z,London,8.99,light rain
2026-01-15T18:25:02.880Z,London,9.46,moderate rain
2026-01-15T18:25:02.882Z,London,9.46,moderate rain
2026-01-15T20:15:16.748Z,London,9.11,broken clouds
2026-01-15T20:15:16.750Z,London,9.11,broken clouds
2026-01-15T22:13:52.007Z,London,6.82,overcast clouds
2026-01-15T22:13:52.009Z,London,6.82,overcast clouds
2026-01-16T01:01:56.677Z,London,5.64,broken clouds
2026-01-16T01:01:56.679Z,London,5.64,broken clouds
2026-01-16T03:22:48.440Z,London,4.33,clear sky
2026-01-16T03:22:48.443Z,London,4.33,clear sky
2026-01-16T04:31:57.276Z,London,4.24,clear sky
2026-01-16T04:31:57.279Z,London,4.24,clear sky
2026-01-16T06:21:10.778Z,London,4.36,light rain
2026-01-16T06:21:10.780Z,London,4.36,light rain
2026-01-16T08:18:17.053Z,London,6.03,broken clouds
2026-01-16T08:18:17.056Z,London,6.03,broken clouds
2026-01-16T10:14:24.308Z,London,7.47,few clouds
2026-01-16T10:14:24.310Z,London,7.47,few clouds
2026-01-16T12:25:23.637Z,London,9.68,broken clouds
2026-01-16T12:25:23.639Z,London,9.68,broken clouds
2026-01-16T14:15:56.073Z,London,9.91,few clouds
2026-01-16T14:15:56.075Z,London,9.91,few clouds
2026-01-16T16:17:34.971Z,London,9.03,scattered clouds
2026-01-16T16:17:34.973Z,London,9.03,scattered clouds
2026-01-16T18:19:57.957Z,London,8.27,scattered clouds
2026-01-16T18:19:57.959Z,London,8.27,scattered clouds
2026-01-16T20:13:44.301Z,London,7.83,overcast clouds
2026-01-16T20:13:44.303Z,London,7.83,overcast clouds
2026-01-16T22:12:58.071Z,London,7.51,overcast clouds
2026-01-16T22:12:58.073Z,London,7.51,overcast clouds
2026-01-17T00:59:02.474Z,London,8.03,overcast clouds
2026-01-17T00:59:02.476Z,London,8.03,overcast clouds
2026-01-17T03:16:03.507Z,London,8.11,broken clouds
2026-01-17T03:16:03.509Z,London,8.11,broken clouds
2026-01-17T04:25:14.399Z,London,7.7,broken clouds
2026-01-17T04:25:14.401Z,London,7.7,broken clouds
2026-01-17T06:18:46.179Z,London,7.71,light rain
2026-01-17T06:18:46.181Z,London,7.71,light rain
2026-01-17T08:15:39.487Z,London,8.08,broken clouds
2026-01-17T08:15:39.489Z,London,8.08,broken clouds
2026-01-17T10:12:39.604Z,London,9.17,few clouds
2026-01-17T10:12:39.606Z,London,9.17,few clouds
2026-01-17T12:22:08.977Z,London,10.16,broken clouds
2026-01-17T12:22:08.979Z,London,10.16,broken clouds
2026-01-17T14:11:19.930Z,London,10.7,scattered clouds
2026-01-17T14:11:19.932Z,London,10.7,scattered clouds
2026-01-17T16:13:32.616Z,London,9.88,scattered clouds
2026-01-17T16:13:32.618Z,London,9.88,scattered clouds
2026-01-17T18:17:12.355Z,London,8.67,overcast clouds
2026-01-17T18:17:12.357Z,London,8.67,overcast clouds
2026-01-17T20:12:58.939Z,London,7.95,overcast clouds
2026-01-17T20:12:58.948Z,London,7.95,overcast clouds
2026-01-17T22:11:51.585Z,London,7.3,mist
